new_id,question,template_name,answer,relevance,explanation
05aefa0c-ad36-4ce3-a2df-4bf237ddee38,How many paid leave days are available for employees with a contract duration of less than two months?,promt_template_2,"Workers who have concluded an employment contract for a term of less than 2 months are entitled to paid leave calculated at a rate of 2 working days for each month of work, as stated in Article 339 of the Labor Code of the Kyrgyz Republic.",RELEVANT,"The generated answer directly addresses the question about the number of days of paid leave for employees with contracts less than two months, providing the same information found in the ground truth."
05aefa0c-ad36-4ce3-a2df-4bf237ddee38,What is the calculation method for paid leave for short-term employment contracts?,promt_template_2,"Workers who have signed short-term labor contracts of up to 2 months are entitled to paid leave calculated at the rate of 2 working days for each month of work, according to Article 339 of the Labor Code of the Kyrgyz Republic.",RELEVANT,"The generated answer directly addresses the question by accurately summarizing the method of calculating paid leave for short-term labor contracts as stated in the ground truth, which is based on Article 339 of the Labor Code of the Kyrgyz Republic."
05aefa0c-ad36-4ce3-a2df-4bf237ddee38,Is there a specific number of working days allocated for each month of work if the contract is less than two months?,promt_template_2,"According to Article 339 of the Labor Code of the Kyrgyz Republic, workers who conclude an employment contract for a period of up to 2 months are entitled to paid leave calculated at the rate of 2 working days for each month of work.",RELEVANT,"The generated answer directly addresses the question about the number of working days stipulated for each month of work under a contract lasting less than two months, and it accurately cites the relevant legislation from the ground truth."
ac60c5e6-459a-4686-8dae-49a53e3ec335,What specific information must be included in a written application for the recognition and enforcement of a foreign court decision?,promt_template_2,"The written application for the recognition and enforcement of a foreign court decision must include the following specific information as per Article 430 of the Civil Procedure Code of the Kyrgyz Republic:

1) The name of the court where the application is submitted;
2) The name and location of the foreign court;
3) The name of the claimant and their representative (if applicable), along with their residential or business address;
4) The name of the debtor, their residential or business address, or the location of the debtor's assets;
5) The claimant's request for the recognition and enforcement of the foreign court decision or the indication of when enforcement is required;
6) A list of attached documents.

Additionally, it may include contact information such as phone numbers, fax numbers, and email addresses of the claimant, the debtor, and their representatives if necessary for the proper and timely consideration of the case.",RELEVANT,"The generated answer provides a detailed summary of the specific information that must be included in the written application for the recognition and enforcement of a foreign court decision, directly aligning with the requirements stated in the ground truth from Article 430."
ac60c5e6-459a-4686-8dae-49a53e3ec335,What documents are required to accompany a request for the enforcement of a foreign court ruling?,promt_template_2,"The documents required to accompany a request for the enforcement of a foreign court decision include the following, as indicated in Article 430 of the Civil Procedure Code of the Kyrgyz Republic:

1. A statement of the court to which the application is submitted.
2. The name and location of the foreign court.
3. The name of the creditor and their representative, if applicable, including their place of residence or location.
4. The name of the debtor and their place of residence or location, or the location of the debtor's property.
5. The creditor's request for the recognition and enforcement of the foreign court decision or an indication of when enforcement is required.
6. A list of attached documents.

Additionally, the following documents must be attached to the application if not covered by an international treaty:

1. The decision of the foreign court or a duly certified copy of it.
2. An official document confirming that the decision is final and enforceable or that it can be enforced before it becomes final.
3. A duly certified document confirming that the debtor was duly informed of the proceedings in the foreign court.
4. A document confirming the full or partial enforcement of the foreign court decision if it has been previously enforced in that foreign state.
5. A power of attorney or other duly certified document confirming the authority of the person signing the application to the court.
6. A document confirming that a copy of the application for recognition and enforcement of the foreign court decision was sent to the debtor.
7. A document confirming the agreement of the parties regarding jurisdiction.
8. A duly certified translation of the documents listed in points 1-7 into the official language if required.",RELEVANT,"The generated answer is relevant to the question as it accurately lists the documents required for accompanying a request for the enforcement of a foreign court decision, directly referencing and including the key details from the Ground_truth."
ac60c5e6-459a-4686-8dae-49a53e3ec335,Is it necessary to provide contact details like phone numbers or email addresses in the application for recognition of a foreign court decision?,promt_template_2,"Yes, it is necessary to indicate contact information such as phone numbers or email addresses in the application for recognition of a foreign court decision. This is mentioned in Article 430 of the Civil Procedure Code of the Kyrgyz Republic, which states that the application may also include such details if they are necessary for the correct and timely consideration of the case.",RELEVANT,"The generated answer directly addresses the question about the necessity of including contact information in the application for recognition of a foreign court decision. It accurately cites Article 430, describing that such information can be included if necessary for the case's consideration, in line with the ground truth."
3200cbaf-ac2b-4735-8a59-2cdc69bb2653,What constitutes a breach of water legislation in the Kyrgyz Republic?,promt_template_2,"A violation of water legislation in the Kyrgyz Republic includes the following acts, as stated in Article 90 of the Water Code of the Kyrgyz Republic: unauthorized use of water against the regulations established by the State Water Administration; unauthorized discharge of waste or pollutants into water bodies; and violating rules for the protection of underground waters, among others.",RELEVANT,"The generated answer accurately reflects the content of the ground truth by specifying violations of water legislation, such as unauthorized water use and discharge of pollutants, which directly answers the question."
3200cbaf-ac2b-4735-8a59-2cdc69bb2653,What types of responsibilities do individuals face for violating water legislation in Kyrgyzstan?,promt_template_2,"Physical individuals face penalties for violations of water legislation in Kyrgyzstan, including the imposition of fines amounting to 55 calculated indicators, as outlined in Article 247 of the Code of Offenses of the Kyrgyz Republic. Additionally, they may bear civil liability for damages caused to water bodies, as stated in Article 91 of the Water Code of the Kyrgyz Republic, which also mentions that violations may lead to criminal and administrative liabilities according to Article 90 of the same code.",PARTLY_RELEVANT,"The generated answer addresses the types of responsibility that physical individuals may face for violations of water legislation in Kyrgyzstan, referencing penalties, fines, and civil liability. However, it only partially relates to the Question and does not include the comprehensive details about specific violations from the Ground_truth, nor does it cover the full spectrum of responsibilities outlined therein."
3200cbaf-ac2b-4735-8a59-2cdc69bb2653,Can the legislation specify additional responsibilities beyond those outlined in the existing water regulations?,promt_template_2,There is no relevant information in database.,NON_RELEVANT,"The generated answer states that there is no relevant information in the database, which fails to address the question about whether legislation can impose additional obligations beyond existing water rules. The answer does not provide any information or context related to the question or the ground truth."
9f8a8fcf-3377-4225-a2fd-67a0920c02cd,What types of agricultural land are classified as particularly valuable in the Kyrgyz Republic?,promt_template_2,"The types of agricultural lands classified as particularly valuable in the Kyrgyz Republic include irrigated and rainfed arable land, fallow land, land occupied by perennial fruit-bearing plants, cultural pastures, hayfields, and pastures of native improvement, as outlined in Article 74 of the Land Code of the Kyrgyz Republic.",RELEVANT,"The generated answer accurately lists the types of agricultural lands classified as particularly valuable in the Kyrgyz Republic, directly addressing the question and incorporating facts from the Ground_truth."
9f8a8fcf-3377-4225-a2fd-67a0920c02cd,"Are there any construction activities allowed on particularly valuable agricultural lands, and if so, what are they?",promt_template_2,"Construction works on particularly valuable agricultural lands are generally not permitted, except for hydro-technical structures, greenhouses, and drip irrigation systems on irrigated land, as stated in Article 74 of the Land Code of the Kyrgyz Republic.",RELEVANT,"The generated answer accurately responds to the question regarding permitted construction works on particularly valuable agricultural lands by referencing specific exceptions outlined in Article 74 of the Land Code, which matches the information provided in the ground truth."
9f8a8fcf-3377-4225-a2fd-67a0920c02cd,Under what circumstances can particularly valuable agricultural lands be converted to other types of use according to the legislation?,promt_template_2,"According to Article 74 of the Land Code of the Kyrgyz Republic, the transformation of particularly valuable agricultural land into other types of land can only occur in cases established by the legislation of the Kyrgyz Republic.",RELEVANT,"The generated answer accurately reflects the information provided in the ground truth, specifically stating that the transformation of particularly valuable agricultural lands can only occur under conditions established by the legislation of the Kyrgyz Republic, aligning with the question regarding the circumstances for such transformations."
a4ddbdac-4da7-4e4b-a9a1-cdadc81e8a91,What types of items are subject to inspection according to the specified laws?,promt_template_2,"The items subject to inspection according to the specified laws are those discovered at the crime scene, seized during searches or investigative actions, or presented at the request of the investigator by physical or legal entities. This is outlined in Article 173 of the Criminal Procedure Code of the Kyrgyz Republic.",RELEVANT,"The generated answer accurately addresses the question by specifying the types of items subject to inspection, directly referencing Article 173 of the Criminal Procedure Code, which aligns with the facts presented in the ground truth."
a4ddbdac-4da7-4e4b-a9a1-cdadc81e8a91,How does the investigator decide the status of an item as material evidence after inspection?,promt_template_2,There is no relevant information in database.,NON_RELEVANT,"The generated answer states that there is no relevant information in the database, which is incorrect as the ground truth provides specific details about how an investigator determines the status of an item as a material evidence after inspection."
a4ddbdac-4da7-4e4b-a9a1-cdadc81e8a91,"What guidelines govern the seizure, accounting, storage, and transfer of material evidence in criminal cases?",promt_template_2,"The guiding principles regulating the seizure, accounting, storage, and transfer of physical evidence in criminal cases are defined in Article 86 and Article 87 of the Criminal Procedure Code of the Kyrgyz Republic.",RELEVANT,"The generated answer directly addresses the question about the guiding principles regulating the seizure, accounting, storage, and transfer of physical evidence by referencing Articles 86 and 87 of the Criminal Procedure Code, which are specifically mentioned in the ground truth as governing these processes."
44706380-01c1-457f-9fc0-c58f7f92df78,What happens to a decision on a penalty if it is not executed within three years after it has legal force?,promt_template_2,"If a fine decision is not executed within three years after it has come into legal force, it is not subject to execution, as stated in Article 559 of the Code of Offences of the Kyrgyz Republic.",RELEVANT,"The generated answer directly addresses the question by stating that a fine decision is not subject to execution if it is not executed within three years after it comes into legal force, which is consistent with the information provided in the Ground_truth."
44706380-01c1-457f-9fc0-c58f7f92df78,How does the statute of limitations on penalty enforcement get interrupted in cases of evasion?,promt_template_2,"The limitation period for the enforcement of penalties is interrupted if a person evades the execution of the penalty decision. The counting of the limitation period resumes from the day the person is discovered, as stated in Article 559 of the Code of Offenses of the Kyrgyz Republic.",RELEVANT,"The generated answer directly addresses the question regarding the interruption of the limitation period for penalties when a person evades the execution of a penalty. It accurately includes the relevant facts from the Ground_truth about the counting resuming from the day the person is discovered, and cites Article 559, making it fully pertinent."
44706380-01c1-457f-9fc0-c58f7f92df78,When does the calculation of the statute of limitations resume for a person avoiding compliance with a penalty?,promt_template_2,"The limitation period for the execution of a sentence is renewed when the convicted person evades serving the punishment, as stated in Article 92 of the Criminal Code of the Kyrgyz Republic. The limitation period will start again from the moment of detention.",PARTLY_RELEVANT,"The generated answer addresses the renewal of the limitation period when a convicted person evades punishment, which is relevant to the question. However, it inaccurately cites Article 92 of the Criminal Code instead of the relevant Article 559 regarding the enforcement of penalties, and also mentions 'detention' which is not specified in the ground truth."
0a0a8923-7b0c-43cb-aeb3-a6990d76d169,What is the required form for a lease agreement for a building or structure?,promt_template_2,"The mandatory form of a lease agreement for a building or structure must be in written form through a single document signed by the parties, and it must be notarized and registered with the state. Non-compliance with this form results in the invalidity of the lease agreement, as stated in Article 590 of the Civil Code of the Kyrgyz Republic.",RELEVANT,"The generated answer accurately reflects the required form of a lease agreement for a building or structure as outlined in the ground truth, including details about the written form, notarization, and registration, along with the consequence of non-compliance."
0a0a8923-7b0c-43cb-aeb3-a6990d76d169,Is notarization necessary for the lease agreement to be valid?,promt_template_2,"A lease agreement is valid if it is concluded in written form. However, specifically for a lease of a building or structure, it must be notarized and registered, as stated in Article 590 of the Civil Code of the Kyrgyz Republic. Therefore, notarization is necessary for the lease to be valid in that case.",RELEVANT,"The generated answer directly addresses the question by confirming that notarization is necessary for a lease agreement to be valid, specifically for a lease of a building or structure, as stated in Article 590 of the Civil Code of the Kyrgyz Republic. It includes relevant facts from the ground truth."
0a0a8923-7b0c-43cb-aeb3-a6990d76d169,What happens if the form of the lease agreement is not followed?,promt_template_2,"If the form of the lease agreement is not adhered to, it will result in its invalidity, as stated in Article 596 of the Civil Code of the Kyrgyz Republic.",RELEVANT,"The generated answer directly addresses the question by stating that the lease agreement will be invalid if the form is not adhered to, which is consistent with the information provided in the ground truth."
fde7f0d7-3a37-47bb-9d96-9ed890b10dc9,What obligations does a borrower have when a loan is specified for a particular purpose?,promt_template_2,"If the loan agreement is concluded with the condition that the borrower uses the funds for specific purposes (target loan), the borrower is obliged to ensure that the creditor can monitor the targeted use of the loan amount, as stated in Article 731 of the Civil Code of the Kyrgyz Republic. If the borrower fails to comply with this condition or violates the obligations to ensure control, the creditor has the right to require early repayment of the loan amount and the corresponding interest, unless otherwise stipulated in the loan agreement.",RELEVANT,"The generated answer accurately addresses the obligations of the borrower when a loan is provided for a specific purpose, directly referencing the relevant points from the ground truth, including the obligation for the creditor to monitor the usage of the loan and the consequences of non-compliance."
fde7f0d7-3a37-47bb-9d96-9ed890b10dc9,What can a lender do if a borrower fails to use the loan for its intended purpose?,promt_template_2,"If the borrower fails to use the credit for its intended purpose, the creditor has the right to demand early repayment of the outstanding loan amount and any due interest, as stipulated in Article 7362 of the Civil Code of the Kyrgyz Republic.",PARTLY_RELEVANT,"The generated answer correctly states that the creditor can demand early repayment if the borrower does not use the loan for its intended purpose, which aligns with the Ground_truth. However, it cites a different article (7362) instead of the correct one (731) mentioned in the Ground_truth, making it only partly relevant."
fde7f0d7-3a37-47bb-9d96-9ed890b10dc9,Can a borrower use the loan amount freely if there are no specific conditions laid out in the loan agreement?,promt_template_2,"A borrower can freely use the amount of credit if the loan agreement does not specify particular conditions, as stated in Article 731 of the Civil Code of the Kyrgyz Republic.",RELEVANT,"The generated answer directly addresses the question about whether a borrower can freely use the amount of credit if there are no specific conditions in the loan agreement, and it correctly references Article 731 of the Ground_truth."
7a009e65-6b9a-4977-9442-d2f84a73dd79,What are the obligations of a person who has obtained property without legal grounds from another party?,promt_template_2,"A person who has received property without legal grounds from another party is not considered a good faith acquirer according to Article 291 of the Civil Code of the Kyrgyz Republic. Additionally, if the original owner has no grounds to reclaim the property from the good faith acquirer, they may seek compensation for damages from the person who wrongfully alienated the property.",PARTLY_RELEVANT,"The generated answer mentions the concept of receiving property without legal grounds and touches on the implications of such actions. However, it does not directly address the specific obligations of the person who received the property, as outlined in the Ground_truth, which explicitly states the obligation to return the unjustly acquired property."
7a009e65-6b9a-4977-9442-d2f84a73dd79,Are there any exceptions to the requirement of returning unjust enrichment mentioned in the law?,promt_template_2,"According to Article 1030 of the Civil Code of the Kyrgyz Republic, if not otherwise established by this Code or other laws, the rules concerning the return of unjust enrichment also apply to claims for the return of performance under an invalid transaction, the reclamation of property from illegal possession, and other related civil rights protection claims. This implies that there are specific claims that are exceptions to the general requirement for return of unjust enrichment.",PARTLY_RELEVANT,"The generated answer mentions exceptions relating to the general requirement for return of unjust enrichment but does not specifically address the exceptions mentioned in the Ground_truth (Article 1036). It refers to Article 1030 instead, which may be relevant but does not fully answer the specific question about exceptions outlined in the Ground_truth."
7a009e65-6b9a-4977-9442-d2f84a73dd79,Does the responsibility to return unjust enrichment depend on the actions of the parties involved or can it occur independently of their actions?,promt_template_2,"The responsibility for the return of unjust enrichment can arise independently of the actions of the involved parties, as indicated in Article 1205 of the Civil Code of the Kyrgyz Republic.",PARTLY_RELEVANT,"The generated answer addresses the question about the responsibility for the return of unjust enrichment and mentions that it can arise independently of the actions of the parties involved. However, it incorrectly references Article 1205 instead of the relevant Article 1029 from the ground truth, which affects its overall relevance."
bfebfee4-bffa-491f-91b4-63cfce5ea7a0,What are the penalties for producing or selling goods that do not meet safety requirements and cause significant harm?,promt_template_2,"The penalties for the production or sale of goods that do not meet safety requirements and cause significant harm are outlined in Article 297 of the Criminal Code of the Kyrgyz Republic. Such actions may result in imprisonment for up to two years, with the deprivation of the right to hold certain positions or engage in specific activities for up to three years, or corrective labor from two months up to one year, or a fine ranging from 200 to 500 calculation indicators. If the actions cause severe harm or involve goods intended for children under fourteen, the penalties increase to a fine of 500 to 1000 calculation indicators or imprisonment for two to five years with similar deprivations of rights.",RELEVANT,"The generated answer directly addresses the question about the penalties for producing or selling unsafe goods, providing accurate details from the Ground_truth regarding imprisonment terms, fines, and specific conditions leading to increased penalties."
bfebfee4-bffa-491f-91b4-63cfce5ea7a0,How are actions concerning goods intended for children under fourteen years treated under the law?,promt_template_2,There is no relevant information in database.,NON_RELEVANT,"The generated answer indicates that there is no relevant information in the database, which is incorrect since the Ground_truth provides specific legal provisions regarding actions related to products intended for children under fourteen years old."
bfebfee4-bffa-491f-91b4-63cfce5ea7a0,What forms of punishment are applicable for issuing false safety documents related to goods or services?,promt_template_2,There is no relevant information in database.,NON_RELEVANT,"The generated answer states that there is no relevant information in the database, which does not address the question regarding forms of punishment for issuing counterfeit safety documents. Additionally, it fails to incorporate any facts from the ground truth provided."
e36d538d-20f3-4efb-a421-9b9f25e40eae,What are the obligations of the payer in a rent contract regarding the payments to the recipient?,promt_template_2,"According to Article 73831 of the Civil Code of the Kyrgyz Republic, the obligations of the payer in a lease agreement concerning payments to the recipient include the mandatory payment of rent, which becomes due when the lessee starts to derive benefits from the rented object. The lease payment can be in monetary form, in kind, or in services, and may be structured as a lump sum or in installments. If payment is delayed, the lessor has the right to demand early payment, conditional on notifying the lessee.",PARTLY_RELEVANT,"The generated answer discusses obligations related to lease payments, which aligns with the question about obligations of the payer in a lease agreement. However, it references Article 73831, which is not included in the ground truth, and the focus is on lease agreements rather than the specific context of a rental agreement as described in the ground truth."
e36d538d-20f3-4efb-a421-9b9f25e40eae,"Is it possible to set a rent that lasts for the entire life of the recipient, and what does that involve?",promt_template_2,"Yes, a rent payment can be established for the lifetime of the recipient. This is outlined in Article 532 of the Civil Code of the Kyrgyz Republic, which states that a lifetime rent can be established for the life of the citizen transferring the property or for the life of another specified citizen.",PARTLY_RELEVANT,"The generated answer correctly states that a rent payment can be established for the lifetime of the recipient, which aligns with the question. However, it refers to Article 532 instead of Article 519 from the ground truth, thus it lacks the specific reference and detail provided in the ground truth."
e36d538d-20f3-4efb-a421-9b9f25e40eae,"Can the property transferred in a rent contract be both movable and immovable, and what does this mean for the agreement?",promt_template_2,"The property transferred under a lease agreement can be both movable and immovable, which means that the lease contract can pertain to a wide variety of assets, including real estate and equipment. This is outlined in Article 604 of the Civil Code of the Kyrgyz Republic.",PARTLY_RELEVANT,"The generated answer correctly states that the property transferred under a lease agreement can be both movable and immovable. However, it refers to Article 604 of the Civil Code, which is not provided in the ground truth. Additionally, the ground truth discusses a different type of agreement (рента), which may lead to some confusion regarding the context."
0b2dfaab-cacc-4315-a0c4-506689c61059,What evidence is required for a person to be formally charged as an accused?,promt_template_2,"A person can be officially charged as a defendant if there is sufficient evidence indicating that the person has committed a crime, as outlined in Article 240 of the Criminal Procedure Code of the Kyrgyz Republic.",RELEVANT,"The generated answer correctly summarizes the requirement of sufficient evidence for charging a person as a defendant, which directly relates to the question and cites Article 240 from the ground truth."
0b2dfaab-cacc-4315-a0c4-506689c61059,What specific information must be recorded in the Unified Register of Crimes when a person is charged?,promt_template_2,"The specific information that must be entered into the Unified Register of Crimes upon the accusation of a person includes the date and time of the accusation, the legal qualification of the crime for which the person is accused, along with the corresponding article (part of the article) of the Criminal Code. This is stated in Article 240 of the Criminal Procedure Code of the Kyrgyz Republic.",RELEVANT,"The generated answer accurately reflects the specific information required to be entered into the Unified Register of Crimes upon accusation, as outlined in the Ground_truth from Article 240, including the date and time of accusation, legal qualification, and relevant article of the Criminal Code."
0b2dfaab-cacc-4315-a0c4-506689c61059,Does the recording of data about a person in the Unified Register of Crimes before they are charged have any legal consequences for that person?,promt_template_2,"The inclusion of a person's information in the Unified Register of Crimes before they are formally charged does not entail any legal consequences for that person, as stated in Article 240 of the Criminal Procedure Code of the Kyrgyz Republic.",RELEVANT,"The generated answer directly addresses the question by confirming that including a person's information in the Unified Register of Crimes before they are formally charged does not result in legal consequences, accurately reflecting the facts stated in the Ground_truth from Article 240."
2a999330-1f32-4285-a696-3d2975962549,What is the duration of a disciplinary sanction once it is imposed on an employee?,promt_template_2,"The term of action for a disciplinary sanction is one year from the date of its application. If the employee is not subjected to a new disciplinary sanction within this period, they are considered to have no disciplinary sanction. This is stated in Article 149 of the Labor Code of the Kyrgyz Republic.",RELEVANT,"The generated answer directly addresses the question about the duration of disciplinary sanctions, aligning with the information in the ground_truth statement from Article 149 of the Labor Code of the Kyrgyz Republic."
2a999330-1f32-4285-a696-3d2975962549,Under what conditions can the employer remove a disciplinary sanction before the one-year period ends?,promt_template_2,"An employer can lift a disciplinary sanction before the one-year term expires at their own initiative, upon the request of the employee, or at the suggestion of employee representative bodies or the direct supervisor of the employee, as stated in Article 149 of the Labor Code of the Kyrgyz Republic.",RELEVANT,"The generated answer directly addresses the question by stating the conditions under which an employer can lift a disciplinary sanction before the one-year term expires, and it includes accurate information from the Ground_truth."
2a999330-1f32-4285-a696-3d2975962549,What happens to the disciplinary sanction if no new violations occur within the specified timeframe?,promt_template_2,"If an employee does not incur a new disciplinary sanction within a year from the date of the sanction's application, they are considered not to have a disciplinary sanction, as stated in Article 149 of the Labor Code of the Kyrgyz Republic.",RELEVANT,"The generated answer directly addresses the question by explaining what happens to the disciplinary sanction if no new violations occur within the specified timeframe, including relevant facts from the Ground_truth."
ea34987c-4838-43ff-b12d-474b941c676f,What obligations do able-bodied adult children have towards their incapacitated parents in need of assistance?,promt_template_2,"According to Article 92 of the Family Code of the Kyrgyz Republic, healthy adult children are obligated to support their incapacitated parents in need of assistance. If there is no agreement on alimony, such payments may be collected from these adult children through the courts.",RELEVANT,"The generated answer accurately reflects the obligations of adult children towards their incapacitated parents as stated in the ground truth, including the details regarding alimony and support, thus fully addressing the question."
ea34987c-4838-43ff-b12d-474b941c676f,How are child support payments for parents in need determined when there is no mutual agreement?,promt_template_2,"The amount of alimony for adult, incapacitated, needy parents is determined by the court in a fixed monetary sum, to be paid monthly, based on the material and family circumstances of the parties involved, as stated in Article 90 of the Family Code of the Kyrgyz Republic.",PARTLY_RELEVANT,"The generated answer touches upon the determination of alimony amounts and mentions the court's role, which aligns with aspects of the ground truth. However, it erroneously cites Article 90 instead of referring to Article 92, and it does not fully address the situation of determining alimony in the absence of mutual consent, which is a crucial component of the question."
ea34987c-4838-43ff-b12d-474b941c676f,Under what circumstances can adult children be relieved from the obligation to support their incapacitated parents?,promt_template_2,"Adult children can be released from the obligation to support their incapacitated parents if the court establishes that the parents have evaded their parental responsibilities, as stated in Article 92 of the Family Code of the Kyrgyz Republic.",RELEVANT,"The generated answer directly addresses the question about the circumstances under which adult children can be released from the obligation to support their incapacitated parents. It accurately cites the relevant provision from Article 92 of the Family Code of the Kyrgyz Republic, reflecting the facts from the ground truth."
acc592af-17f6-4158-8b45-2c5589a24197,What elements must be included in the official name of a legal entity according to the law?,promt_template_2,"A legal entity's official name must include the indication of its type, organizational-legal form, and the nature of its activities as specified in Article 89 of the Civil Code of the Kyrgyz Republic. Additionally, the name should contain the entity's full name and, if necessary, should not include prohibited elements or discriminatory language as outlined in Article 11031.",PARTLY_RELEVANT,"The generated answer provides some relevant information about the elements that should be included in the official name of a legal entity according to Article 89, such as the indication of type, organizational-legal form, and nature of activities. However, it also references Article 11031, which is not part of the ground truth and introduces additional elements that are not specified in the ground truth. Therefore, it is not fully relevant."
acc592af-17f6-4158-8b45-2c5589a24197,Are private legal entities allowed to use names of state authorities in their titles?,promt_template_2,"Private legal entities are not allowed to use the names of government agencies in their titles, as stated in Article 89 of the Civil Code of the Kyrgyz Republic.",RELEVANT,"The generated answer accurately addresses the question by clearly stating that private legal entities are not allowed to use the names of government agencies in their titles, which is supported by the relevant statute from the Ground_truth."
acc592af-17f6-4158-8b45-2c5589a24197,How is the location of a legal entity determined in relation to its state registration?,promt_template_2,"The location of a legal entity is determined by its place of state registration, as stated in Article 89 of the Civil Code of the Kyrgyz Republic.",RELEVANT,"The generated answer accurately addresses the question by stating that the place of a legal entity is determined by its state registration, which aligns with the information provided in the ground truth."
d57aae71-032b-4a61-a513-e12f717ecbed,What is the timeframe for a defendant to file a motion to cancel a default decision after receiving a copy of that decision?,promt_template_2,"The respondent can submit a petition to cancel the default decision within five days from the date of receiving a copy of the decision, as stated in Article 237 of the Civil Procedure Code of the Kyrgyz Republic.",RELEVANT,"The generated answer accurately states that the respondent can submit a petition to cancel the default decision within five days from the date of receiving a copy of the decision, directly reflecting the information in the ground truth provided."
d57aae71-032b-4a61-a513-e12f717ecbed,"Can other parties affected by a default decision appeal it, and what is the timeframe for submitting such an appeal?",promt_template_2,There is no relevant information in database.,NON_RELEVANT,"The generated answer states that there is no relevant information in the database, which does not address the question about the possibility of appealing a non-appearance decision and the related deadlines. This is completely unrelated to the content of the Ground_truth."
d57aae71-032b-4a61-a513-e12f717ecbed,"Is there a minimum period for filing an appellate complaint regarding the default decision, even if other deadlines apply?",promt_template_2,There is no relevant information in database.,NON_RELEVANT,"The generated answer states that there is no relevant information, which directly fails to address the question about the minimum deadline for filing an appeal against a default decision. It does not provide any applicable details from the Ground_truth."
6fc66278-6fff-47a4-9aef-d591a6fdab06,What authority is required to carry out the temporary seizure of property?,promt_template_2,"The authority required for the temporary seizure of property is a judicial authority, specifically a preliminary judge who reviews the petition for the seizure of property, as stated in Article 268 of the Criminal Procedure Code of the Kyrgyz Republic.",PARTLY_RELEVANT,"The generated answer mentions a judicial authority but references Article 268 of the Criminal Procedure Code, which is not provided in the ground_truth. The ground_truth specifies that a court decision or authorized body is necessary for the temporary seizure of property, but it does not specifically confirm the role of a preliminary judge as stated in the generated answer."
6fc66278-6fff-47a4-9aef-d591a6fdab06,How is the temporary seizure of property documented in relation to a violation protocol?,promt_template_2,"The temporary arrest of property is carried out forcibly based on a court decision, as stated in Article 36 of the Code of Offenses of the Kyrgyz Republic. This arrest is marked in the protocol of the offense and is conducted by the authorized body. The question of returning the temporarily arrested property is resolved by the court according to the procedures established in Article 540 of the same Code.",RELEVANT,"The generated answer accurately reflects the process of temporary arrest of property as outlined in the ground truth, citing the required court decision, the involvement of the authorized body, and the notation in the protocol of the offense. It also correctly addresses the resolution of the return of property by the court, which directly answers the question."
6fc66278-6fff-47a4-9aef-d591a6fdab06,Who is responsible for making decisions about the fate of temporarily seized property after the seizure occurs?,promt_template_2,"The responsibility for making decisions regarding the fate of temporarily seized property after its arrest lies with the court, as outlined in Article 346 of the Criminal Procedure Code of the Kyrgyz Republic, specifically concerning how to proceed with property that has been seized for the purpose of compensating material damages and/or moral harm.",PARTLY_RELEVANT,"The generated answer mentions the court's responsibility regarding temporarily seized property, which relates to the question. However, it incorrectly cites Article 346 instead of the relevant Article 36 from the ground truth and does not fully address the question of who is responsible for the decisions about the property post-arrest."
e64bf6ed-4c3e-43cd-a810-b680312f0a6e,What details must be included in the transfer act when a seller transfers an enterprise to a buyer?,promt_template_2,"The information that should be included in the transfer act when the seller transfers the enterprise to the buyer is outlined in Article 502 of the Civil Code of the Kyrgyz Republic. Specifically, it states that the ownership rights to the enterprise transfer to the buyer upon state registration of that right and that this registration occurs right after the transfer of the enterprise to the buyer.",NON_RELEVANT,"The generated answer refers to Article 502 instead of Article 501, which is directly related to the question. It fails to include the specific details about what information must be included in the transfer act as required by the question and the ground truth."
e64bf6ed-4c3e-43cd-a810-b680312f0a6e,Who is responsible for preparing the enterprise for transfer and covering the associated costs?,promt_template_2,"The responsibility for preparing the enterprise for transfer and covering the related expenses lies with the lessor, as stated in Article 597 of the Civil Code of the Kyrgyz Republic.",NON_RELEVANT,"The generated answer incorrectly attributes the responsibility for preparing the enterprise for transfer to the 'lessor' and cites Article 597, which is not relevant to the question. The ground truth states that the responsibility lies with the 'seller,' not the lessor, and is based on Article 501."
e64bf6ed-4c3e-43cd-a810-b680312f0a6e,When does the buyer officially assume the risk for any accidental damage or loss of the transferred property?,promt_template_2,"The buyer officially assumes the risk of accidental damage or loss of the transferred property at the moment when the seller is considered to have fulfilled their obligation to transfer the property to the buyer, as stated in Article 422 of the Civil Code of the Kyrgyz Republic.",PARTLY_RELEVANT,"The Generated Answer mentions the moment when the buyer assumes the risk of damage or loss; however, it incorrectly cites Article 422 instead of referring to the specific Article 501, which provides detailed information about the transfer of property and the assumption of risk in the context of transferring a business."
12aece67-bde1-4aae-b7d2-bccab8e3c1cd,What does the law state about extending the due date for tax obligations and how is this process regulated?,promt_template_2,"The Tax Code of the Kyrgyz Republic regulates the extension of the execution time for tax obligations in Article 68. It establishes a statute of limitations of 6 years for tax obligations and overpaid sums, starting from specific events related to the payment deadlines, the cessation of deferral or installment, the notification of tax obligations post-inspection, or the occurrence of overpayments. Additionally, the statute of limitations is interrupted during rehabilitation procedures, and this interruption is governed by the civil legislation of the Kyrgyz Republic when a taxpayer files a complaint or a tax authority seeks enforcement of tax debts.",NON_RELEVANT,"The generated answer discusses the statute of limitations for tax obligations and related events, but it does not address the process of extending the execution time for tax obligations or the specific provisions outlined in the Ground_truth regarding the change of the deadline for tax obligations."
