id,question,law_name,article,new_id
6079cf58-c696-44f7-886b-c9dccab543ea,What types of responsibilities do individuals face for violating water legislation in Kyrgyzstan?,Водный кодекс Кыргызской Республики,"Статья 90. Ответственность за нарушение водного законодательства Кыргызской Республики
1. Нарушением водного законодательства Кыргызской Республики является:
- использование воды в нарушение порядка, установленного Государственной водной администрацией;
- (абзац третий утратил силу в соответствии с Законом КР от 10 октября 2012 года № 170)
- (абзац четвертый утратил силу в соответствии с Законом КР от 10 октября 2012 года № 170)
- (абзац пятый утратил силу в соответствии с Законом КР от 10 октября 2012 года № 170)
- использование воды из артезианской (самоизливающей) скважины без применения специального оборудования, позволяющего полностью перекрывать поступление воды из скважины;
- (абзац седьмой утратил силу в соответствии с Законом КР от 10 октября 2012 года № 170)
- (абзац восьмой утратил силу в соответствии с Законом КР от 10 октября 2012 года № 170)
- сброс отходов или загрязнителей в водный объект, водохозяйственное сооружение или земли водного фонда без разрешения на сброс или в их нарушение;
- сброс запрещенных веществ в водный объект, водохозяйственное сооружение или земли водного фонда;
- (абзац одиннадцатый утратил силу в соответствии с Законом КР от 10 октября 2012 года № 170)
- нарушение правил и положений по предотвращению загрязнения территориальными источниками загрязнения;
- невыполнение работ по охране водных ресурсов;
- нарушение правил по охране подземных вод;
- нанесение ущерба и другого вреда ледникам;
- нарушение правил в зонах санитарной охраны;
- нарушение правил в зонах формирования стока;
- нарушение правил в зонах охраны подземных вод;
- нарушение правил в водоохранных зонах;
- нарушение правил, касающихся защиты от схода селей;
- нарушение установленного порядка при засухе;
- нарушение правил по безопасности плотин;
- (абзац двадцать третий утратил силу в соответствии с Законом КР от 10 октября 2012 года № 170)
- нарушение правил по использованию земель водного фонда;
- препятствие государственному водному инспектору при исполнении им служебных обязанностей и незаконный отказ предоставить информацию.
2. Лица, нарушившие водное законодательство Кыргызской Республики, несут уголовную, административную и иную ответственность в соответствии с законодательством Кыргызской Республики.
3. Законодательство Кыргызской Республики может устанавливать ответственность и за другие виды нарушений водного законодательства.
(В редакции Закона КР от 10 октября 2012 года № 170)",3200cbaf-ac2b-4735-8a59-2cdc69bb2653
6079cf58-c696-44f7-886b-c9dccab543ea,Can the legislation specify additional responsibilities beyond those outlined in the existing water regulations?,Водный кодекс Кыргызской Республики,"Статья 90. Ответственность за нарушение водного законодательства Кыргызской Республики
1. Нарушением водного законодательства Кыргызской Республики является:
- использование воды в нарушение порядка, установленного Государственной водной администрацией;
- (абзац третий утратил силу в соответствии с Законом КР от 10 октября 2012 года № 170)
- (абзац четвертый утратил силу в соответствии с Законом КР от 10 октября 2012 года № 170)
- (абзац пятый утратил силу в соответствии с Законом КР от 10 октября 2012 года № 170)
- использование воды из артезианской (самоизливающей) скважины без применения специального оборудования, позволяющего полностью перекрывать поступление воды из скважины;
- (абзац седьмой утратил силу в соответствии с Законом КР от 10 октября 2012 года № 170)
- (абзац восьмой утратил силу в соответствии с Законом КР от 10 октября 2012 года № 170)
- сброс отходов или загрязнителей в водный объект, водохозяйственное сооружение или земли водного фонда без разрешения на сброс или в их нарушение;
- сброс запрещенных веществ в водный объект, водохозяйственное сооружение или земли водного фонда;
- (абзац одиннадцатый утратил силу в соответствии с Законом КР от 10 октября 2012 года № 170)
- нарушение правил и положений по предотвращению загрязнения территориальными источниками загрязнения;
- невыполнение работ по охране водных ресурсов;
- нарушение правил по охране подземных вод;
- нанесение ущерба и другого вреда ледникам;
- нарушение правил в зонах санитарной охраны;
- нарушение правил в зонах формирования стока;
- нарушение правил в зонах охраны подземных вод;
- нарушение правил в водоохранных зонах;
- нарушение правил, касающихся защиты от схода селей;
- нарушение установленного порядка при засухе;
- нарушение правил по безопасности плотин;
- (абзац двадцать третий утратил силу в соответствии с Законом КР от 10 октября 2012 года № 170)
- нарушение правил по использованию земель водного фонда;
- препятствие государственному водному инспектору при исполнении им служебных обязанностей и незаконный отказ предоставить информацию.
2. Лица, нарушившие водное законодательство Кыргызской Республики, несут уголовную, административную и иную ответственность в соответствии с законодательством Кыргызской Республики.
3. Законодательство Кыргызской Республики может устанавливать ответственность и за другие виды нарушений водного законодательства.
(В редакции Закона КР от 10 октября 2012 года № 170)",3200cbaf-ac2b-4735-8a59-2cdc69bb2653
3900a98d-0e2c-4d0e-8f27-a5c8476243ff,What types of agricultural land are classified as particularly valuable in the Kyrgyz Republic?,Земельный кодекс Кыргызской Республики,"Статья 74. Особо ценные сельскохозяйственные угодья
1. К особо ценным сельскохозяйственным угодьям относятся: орошаемая и богарная пашня, залежь, земли, занятые многолетними плодовыми насаждениями, культурные пастбища, сенокосы и пастбища коренного улучшения.
2. На особо ценных сельскохозяйственных угодьях не допускается строительство зданий и сооружений, кроме гидротехнических сооружений, теплиц и сооружений системы капельного орошения на орошаемой пашне.
3. Перевод (трансформация) особо ценных сельскохозяйственных угодий в другие виды угодий осуществляется в случаях, установленных законодательством Кыргызской Республики.
(В редакции Законов КР от 17 июня 2015 года № 134, 25 июля 2016 года № 137)
 ",9f8a8fcf-3377-4225-a2fd-67a0920c02cd
3900a98d-0e2c-4d0e-8f27-a5c8476243ff,"Are there any construction activities allowed on particularly valuable agricultural lands, and if so, what are they?",Земельный кодекс Кыргызской Республики,"Статья 74. Особо ценные сельскохозяйственные угодья
1. К особо ценным сельскохозяйственным угодьям относятся: орошаемая и богарная пашня, залежь, земли, занятые многолетними плодовыми насаждениями, культурные пастбища, сенокосы и пастбища коренного улучшения.
2. На особо ценных сельскохозяйственных угодьях не допускается строительство зданий и сооружений, кроме гидротехнических сооружений, теплиц и сооружений системы капельного орошения на орошаемой пашне.
3. Перевод (трансформация) особо ценных сельскохозяйственных угодий в другие виды угодий осуществляется в случаях, установленных законодательством Кыргызской Республики.
(В редакции Законов КР от 17 июня 2015 года № 134, 25 июля 2016 года № 137)
 ",9f8a8fcf-3377-4225-a2fd-67a0920c02cd
3900a98d-0e2c-4d0e-8f27-a5c8476243ff,Under what circumstances can particularly valuable agricultural lands be converted to other types of use according to the legislation?,Земельный кодекс Кыргызской Республики,"Статья 74. Особо ценные сельскохозяйственные угодья
1. К особо ценным сельскохозяйственным угодьям относятся: орошаемая и богарная пашня, залежь, земли, занятые многолетними плодовыми насаждениями, культурные пастбища, сенокосы и пастбища коренного улучшения.
2. На особо ценных сельскохозяйственных угодьях не допускается строительство зданий и сооружений, кроме гидротехнических сооружений, теплиц и сооружений системы капельного орошения на орошаемой пашне.
3. Перевод (трансформация) особо ценных сельскохозяйственных угодий в другие виды угодий осуществляется в случаях, установленных законодательством Кыргызской Республики.
(В редакции Законов КР от 17 июня 2015 года № 134, 25 июля 2016 года № 137)
 ",9f8a8fcf-3377-4225-a2fd-67a0920c02cd
e1b7f9d7-9dfe-46cd-9422-e4c47455c3a1,What types of items are subject to inspection according to the specified laws?,Уголовно-процессуальный кодекс Кыргызской Республики,"Статья 173. Осмотр вещественных доказательств
 
1. Предметы, обнаруженные при осмотре места происшествия, изъятые при проведении обыска, выемки, следственного эксперимента или других следственных действий либо представленные по требованию следователя физическими, юридическими лицами, подлежат осмотру по правилам, установленным статьей 172 настоящего Кодекса.
2. После осмотра указанные предметы могут быть признаны в соответствии со статьей 86 настоящего Кодекса вещественными доказательствами.
О признании предмета вещественным доказательством и приобщении его к делу следователь выносит постановление, в котором также должен быть решен вопрос об оставлении вещественного доказательства в деле или сдаче его на хранение владельцу или иным лицам, организациям.
3. Порядок изъятия, учета, хранения и передачи вещественных доказательств по уголовным делам следователем определяется в соответствии со статьями 86 и 87 настоящего Кодекса.
 ",a4ddbdac-4da7-4e4b-a9a1-cdadc81e8a91
e1b7f9d7-9dfe-46cd-9422-e4c47455c3a1,How does the investigator decide the status of an item as material evidence after inspection?,Уголовно-процессуальный кодекс Кыргызской Республики,"Статья 173. Осмотр вещественных доказательств
 
1. Предметы, обнаруженные при осмотре места происшествия, изъятые при проведении обыска, выемки, следственного эксперимента или других следственных действий либо представленные по требованию следователя физическими, юридическими лицами, подлежат осмотру по правилам, установленным статьей 172 настоящего Кодекса.
2. После осмотра указанные предметы могут быть признаны в соответствии со статьей 86 настоящего Кодекса вещественными доказательствами.
О признании предмета вещественным доказательством и приобщении его к делу следователь выносит постановление, в котором также должен быть решен вопрос об оставлении вещественного доказательства в деле или сдаче его на хранение владельцу или иным лицам, организациям.
3. Порядок изъятия, учета, хранения и передачи вещественных доказательств по уголовным делам следователем определяется в соответствии со статьями 86 и 87 настоящего Кодекса.
 ",a4ddbdac-4da7-4e4b-a9a1-cdadc81e8a91
e1b7f9d7-9dfe-46cd-9422-e4c47455c3a1,"What guidelines govern the seizure, accounting, storage, and transfer of material evidence in criminal cases?",Уголовно-процессуальный кодекс Кыргызской Республики,"Статья 173. Осмотр вещественных доказательств
 
1. Предметы, обнаруженные при осмотре места происшествия, изъятые при проведении обыска, выемки, следственного эксперимента или других следственных действий либо представленные по требованию следователя физическими, юридическими лицами, подлежат осмотру по правилам, установленным статьей 172 настоящего Кодекса.
2. После осмотра указанные предметы могут быть признаны в соответствии со статьей 86 настоящего Кодекса вещественными доказательствами.
О признании предмета вещественным доказательством и приобщении его к делу следователь выносит постановление, в котором также должен быть решен вопрос об оставлении вещественного доказательства в деле или сдаче его на хранение владельцу или иным лицам, организациям.
3. Порядок изъятия, учета, хранения и передачи вещественных доказательств по уголовным делам следователем определяется в соответствии со статьями 86 и 87 настоящего Кодекса.
 ",a4ddbdac-4da7-4e4b-a9a1-cdadc81e8a91
7d6d1bbf-e0db-40bf-9c62-a2772ed99fb9,What happens to a decision on a penalty if it is not executed within three years after it has legal force?,Кодекс Кыргызской Республики о правонарушениях,"Статья 559. Давность исполнения постановлений о наложении взыскания
 
1. Постановление о наложении взыскания не подлежит исполнению, если оно не было приведено в исполнение в течение трех лет со дня его вступления в законную силу.
2. Течение срока давности прерывается, если лицо, привлеченное к ответственности за правонарушение, уклоняется от исполнения постановления о наложении взыскания, исчисление срока давности в этом случае возобновляется со дня обнаружения этого лица.
 ",44706380-01c1-457f-9fc0-c58f7f92df78
7d6d1bbf-e0db-40bf-9c62-a2772ed99fb9,How does the statute of limitations on penalty enforcement get interrupted in cases of evasion?,Кодекс Кыргызской Республики о правонарушениях,"Статья 559. Давность исполнения постановлений о наложении взыскания
 
1. Постановление о наложении взыскания не подлежит исполнению, если оно не было приведено в исполнение в течение трех лет со дня его вступления в законную силу.
2. Течение срока давности прерывается, если лицо, привлеченное к ответственности за правонарушение, уклоняется от исполнения постановления о наложении взыскания, исчисление срока давности в этом случае возобновляется со дня обнаружения этого лица.
 ",44706380-01c1-457f-9fc0-c58f7f92df78
7d6d1bbf-e0db-40bf-9c62-a2772ed99fb9,When does the calculation of the statute of limitations resume for a person avoiding compliance with a penalty?,Кодекс Кыргызской Республики о правонарушениях,"Статья 559. Давность исполнения постановлений о наложении взыскания
 
1. Постановление о наложении взыскания не подлежит исполнению, если оно не было приведено в исполнение в течение трех лет со дня его вступления в законную силу.
2. Течение срока давности прерывается, если лицо, привлеченное к ответственности за правонарушение, уклоняется от исполнения постановления о наложении взыскания, исчисление срока давности в этом случае возобновляется со дня обнаружения этого лица.
 ",44706380-01c1-457f-9fc0-c58f7f92df78
90ae2d5c-c301-45d1-825b-987fd7f960bd,What is the required form for a lease agreement for a building or structure?,Гражданский Кодекс КР Часть II,"Статья 590. Форма и государственная регистрация договора аренды здания или сооружения
 
Договор аренды здания или сооружения заключается в письменной форме путем составления одного документа, подписанного сторонами (пункт 2 статьи 395), подлежит нотариальному удостоверению и государственной регистрации.
Несоблюдение формы договора аренды здания или сооружения влечет его недействительность.
 ",0a0a8923-7b0c-43cb-aeb3-a6990d76d169
90ae2d5c-c301-45d1-825b-987fd7f960bd,Is notarization necessary for the lease agreement to be valid?,Гражданский Кодекс КР Часть II,"Статья 590. Форма и государственная регистрация договора аренды здания или сооружения
 
Договор аренды здания или сооружения заключается в письменной форме путем составления одного документа, подписанного сторонами (пункт 2 статьи 395), подлежит нотариальному удостоверению и государственной регистрации.
Несоблюдение формы договора аренды здания или сооружения влечет его недействительность.
 ",0a0a8923-7b0c-43cb-aeb3-a6990d76d169
90ae2d5c-c301-45d1-825b-987fd7f960bd,What happens if the form of the lease agreement is not followed?,Гражданский Кодекс КР Часть II,"Статья 590. Форма и государственная регистрация договора аренды здания или сооружения
 
Договор аренды здания или сооружения заключается в письменной форме путем составления одного документа, подписанного сторонами (пункт 2 статьи 395), подлежит нотариальному удостоверению и государственной регистрации.
Несоблюдение формы договора аренды здания или сооружения влечет его недействительность.
 ",0a0a8923-7b0c-43cb-aeb3-a6990d76d169
dc956628-6bea-48cc-9a4c-aed4227b2679,What obligations does a borrower have when a loan is specified for a particular purpose?,Гражданский Кодекс КР Часть II,"Статья 731. Целевой заем
 
1. Если иное не предусмотрено договором займа, заемщик использует полученные по договору займа средства по своему усмотрению.
2. Если договор займа заключен с условием использования заемщиком полученных средств на определенные цели (целевой заем), заемщик обязан обеспечить возможность осуществления займодавцем контроля за целевым использованием суммы займа.
3. В случае невыполнения заемщиком условия договора о целевом использовании суммы займа, а также при нарушении обязанностей, предусмотренных пунктом 2 настоящей статьи, займодавец вправе потребовать от заемщика досрочного возврата суммы займа и уплаты причитающихся процентов, если иное не предусмотрено договором.
 ",fde7f0d7-3a37-47bb-9d96-9ed890b10dc9
dc956628-6bea-48cc-9a4c-aed4227b2679,What can a lender do if a borrower fails to use the loan for its intended purpose?,Гражданский Кодекс КР Часть II,"Статья 731. Целевой заем
 
1. Если иное не предусмотрено договором займа, заемщик использует полученные по договору займа средства по своему усмотрению.
2. Если договор займа заключен с условием использования заемщиком полученных средств на определенные цели (целевой заем), заемщик обязан обеспечить возможность осуществления займодавцем контроля за целевым использованием суммы займа.
3. В случае невыполнения заемщиком условия договора о целевом использовании суммы займа, а также при нарушении обязанностей, предусмотренных пунктом 2 настоящей статьи, займодавец вправе потребовать от заемщика досрочного возврата суммы займа и уплаты причитающихся процентов, если иное не предусмотрено договором.
 ",fde7f0d7-3a37-47bb-9d96-9ed890b10dc9
dc956628-6bea-48cc-9a4c-aed4227b2679,Can a borrower use the loan amount freely if there are no specific conditions laid out in the loan agreement?,Гражданский Кодекс КР Часть II,"Статья 731. Целевой заем
 
1. Если иное не предусмотрено договором займа, заемщик использует полученные по договору займа средства по своему усмотрению.
2. Если договор займа заключен с условием использования заемщиком полученных средств на определенные цели (целевой заем), заемщик обязан обеспечить возможность осуществления займодавцем контроля за целевым использованием суммы займа.
3. В случае невыполнения заемщиком условия договора о целевом использовании суммы займа, а также при нарушении обязанностей, предусмотренных пунктом 2 настоящей статьи, займодавец вправе потребовать от заемщика досрочного возврата суммы займа и уплаты причитающихся процентов, если иное не предусмотрено договором.
 ",fde7f0d7-3a37-47bb-9d96-9ed890b10dc9
5a4da8c4-15fb-4ab6-97bc-f16e312eb11b,What are the obligations of a person who has obtained property without legal grounds from another party?,Гражданский Кодекс КР Часть II,"Статья 1029. Обязанность возвратить неосновательное обогащение
 
1. Лицо, которое без установленных законом или сделкой оснований приобрело или сберегло имущество (приобретатель) за счет другого лица (потерпевшего), обязано возвратить последнему неосновательно приобретенное или сбереженное имущество (неосновательное обогащение), за исключением случаев, предусмотренных статьей 1036 настоящего Кодекса.
2. Правила, предусмотренные настоящей главой, применяются независимо от того, явилось ли неосновательное обогащение результатом поведения приобретателя имущества, самого потерпевшего, третьих лиц или произошло помимо их воли.
 ",7a009e65-6b9a-4977-9442-d2f84a73dd79
5a4da8c4-15fb-4ab6-97bc-f16e312eb11b,Are there any exceptions to the requirement of returning unjust enrichment mentioned in the law?,Гражданский Кодекс КР Часть II,"Статья 1029. Обязанность возвратить неосновательное обогащение
 
1. Лицо, которое без установленных законом или сделкой оснований приобрело или сберегло имущество (приобретатель) за счет другого лица (потерпевшего), обязано возвратить последнему неосновательно приобретенное или сбереженное имущество (неосновательное обогащение), за исключением случаев, предусмотренных статьей 1036 настоящего Кодекса.
2. Правила, предусмотренные настоящей главой, применяются независимо от того, явилось ли неосновательное обогащение результатом поведения приобретателя имущества, самого потерпевшего, третьих лиц или произошло помимо их воли.
 ",7a009e65-6b9a-4977-9442-d2f84a73dd79
5a4da8c4-15fb-4ab6-97bc-f16e312eb11b,Does the responsibility to return unjust enrichment depend on the actions of the parties involved or can it occur independently of their actions?,Гражданский Кодекс КР Часть II,"Статья 1029. Обязанность возвратить неосновательное обогащение
 
1. Лицо, которое без установленных законом или сделкой оснований приобрело или сберегло имущество (приобретатель) за счет другого лица (потерпевшего), обязано возвратить последнему неосновательно приобретенное или сбереженное имущество (неосновательное обогащение), за исключением случаев, предусмотренных статьей 1036 настоящего Кодекса.
2. Правила, предусмотренные настоящей главой, применяются независимо от того, явилось ли неосновательное обогащение результатом поведения приобретателя имущества, самого потерпевшего, третьих лиц или произошло помимо их воли.
 ",7a009e65-6b9a-4977-9442-d2f84a73dd79
b26cd649-5e9d-44ce-bed4-e5c642bf5a1e,What are the penalties for producing or selling goods that do not meet safety requirements and cause significant harm?,Уголовный кодекс Кыргызской Республики,"Статья 297. Создание опасности для потребителей
 
1. Производство или продажа товаров, выполнение работ либо оказание услуг, не отвечающих требованиям безопасности жизни или здоровья потребителей, а равно неправомерные выдача или использование официального документа, удостоверяющего соответствие указанных товаров, работ или услуг требованиям безопасности, повлекшие по неосторожности значительный вред, –
наказываются лишением свободы на срок до двух лет с лишением права занимать определенные должности либо заниматься определенной деятельностью на срок до трех лет или исправительными работами на срок от двух месяцев до одного года, или штрафом от 200 до 500 расчетных показателей.
2. Те же деяния, совершенные:
1) в отношении товаров, работ или услуг, предназначенных для детей, не достигших четырнадцати лет;
2) с причинением по неосторожности тяжкого вреда, –
наказываются штрафом от 500 до 1000 расчетных показателей или лишением свободы на срок от двух до пяти лет с лишением права занимать определенные должности либо заниматься определенной деятельностью на срок от двух до пяти лет.
Глава 38. Преступления против экологической безопасности и природной среды",bfebfee4-bffa-491f-91b4-63cfce5ea7a0
b26cd649-5e9d-44ce-bed4-e5c642bf5a1e,How are actions concerning goods intended for children under fourteen years treated under the law?,Уголовный кодекс Кыргызской Республики,"Статья 297. Создание опасности для потребителей
 
1. Производство или продажа товаров, выполнение работ либо оказание услуг, не отвечающих требованиям безопасности жизни или здоровья потребителей, а равно неправомерные выдача или использование официального документа, удостоверяющего соответствие указанных товаров, работ или услуг требованиям безопасности, повлекшие по неосторожности значительный вред, –
наказываются лишением свободы на срок до двух лет с лишением права занимать определенные должности либо заниматься определенной деятельностью на срок до трех лет или исправительными работами на срок от двух месяцев до одного года, или штрафом от 200 до 500 расчетных показателей.
2. Те же деяния, совершенные:
1) в отношении товаров, работ или услуг, предназначенных для детей, не достигших четырнадцати лет;
2) с причинением по неосторожности тяжкого вреда, –
наказываются штрафом от 500 до 1000 расчетных показателей или лишением свободы на срок от двух до пяти лет с лишением права занимать определенные должности либо заниматься определенной деятельностью на срок от двух до пяти лет.
Глава 38. Преступления против экологической безопасности и природной среды",bfebfee4-bffa-491f-91b4-63cfce5ea7a0
b26cd649-5e9d-44ce-bed4-e5c642bf5a1e,What forms of punishment are applicable for issuing false safety documents related to goods or services?,Уголовный кодекс Кыргызской Республики,"Статья 297. Создание опасности для потребителей
 
1. Производство или продажа товаров, выполнение работ либо оказание услуг, не отвечающих требованиям безопасности жизни или здоровья потребителей, а равно неправомерные выдача или использование официального документа, удостоверяющего соответствие указанных товаров, работ или услуг требованиям безопасности, повлекшие по неосторожности значительный вред, –
наказываются лишением свободы на срок до двух лет с лишением права занимать определенные должности либо заниматься определенной деятельностью на срок до трех лет или исправительными работами на срок от двух месяцев до одного года, или штрафом от 200 до 500 расчетных показателей.
2. Те же деяния, совершенные:
1) в отношении товаров, работ или услуг, предназначенных для детей, не достигших четырнадцати лет;
2) с причинением по неосторожности тяжкого вреда, –
наказываются штрафом от 500 до 1000 расчетных показателей или лишением свободы на срок от двух до пяти лет с лишением права занимать определенные должности либо заниматься определенной деятельностью на срок от двух до пяти лет.
Глава 38. Преступления против экологической безопасности и природной среды",bfebfee4-bffa-491f-91b4-63cfce5ea7a0
3d962be9-1496-4279-8543-6a52e26f5500,What are the obligations of the payer in a rent contract regarding the payments to the recipient?,Гражданский Кодекс КР Часть II,"Статья 519. Договор ренты
 
1. По договору ренты одна сторона (получатель ренты) передает другой стороне (плательщику ренты) в собственность недвижимое или движимое имущество, а плательщик ренты обязуется в обмен на полученное имущество периодически выплачивать получателю ренту в виде определенной денежной суммы либо предоставления средств на его содержание в иной форме.
2. По договору ренты допускается установление обязанности выплачивать ренту бессрочно (постоянная рента) или на срок жизни получателя ренты (пожизненная рента). Пожизненная рента может быть установлена на условиях пожизненного содержания гражданина.
 ",e36d538d-20f3-4efb-a421-9b9f25e40eae
3d962be9-1496-4279-8543-6a52e26f5500,"Is it possible to set a rent that lasts for the entire life of the recipient, and what does that involve?",Гражданский Кодекс КР Часть II,"Статья 519. Договор ренты
 
1. По договору ренты одна сторона (получатель ренты) передает другой стороне (плательщику ренты) в собственность недвижимое или движимое имущество, а плательщик ренты обязуется в обмен на полученное имущество периодически выплачивать получателю ренту в виде определенной денежной суммы либо предоставления средств на его содержание в иной форме.
2. По договору ренты допускается установление обязанности выплачивать ренту бессрочно (постоянная рента) или на срок жизни получателя ренты (пожизненная рента). Пожизненная рента может быть установлена на условиях пожизненного содержания гражданина.
 ",e36d538d-20f3-4efb-a421-9b9f25e40eae
